frame,North_Straight,North_Left,South_Straight,South_Left,East_Straight,East_Left,West_Straight,West_Left,Center
4066,0,1,3,2,13,2,10,9,3
4067,0,1,3,2,13,2,10,9,3
4068,0,1,3,2,13,2,10,9,4
4069,0,1,3,2,13,2,10,9,5
4070,0,1,3,2,13,2,10,9,4
4071,0,1,3,2,13,2,10,9,3
4072,0,1,3,2,13,2,10,9,3
4073,0,1,3,2,13,2,10,9,3
4074,0,1,3,2,13,2,10,9,3
4075,0,0,3,2,13,2,10,9,3
4076,0,0,3,2,13,2,10,9,3
4077,0,0,3,2,13,2,10,9,3
4078,0,0,3,2,13,2,10,9,3
4079,0,0,3,2,13,2,10,9,3
4080,0,0,3,2,13,2,10,9,3
4081,0,0,3,2,13,2,10,9,3
4082,0,0,3,2,13,2,10,9,4
4083,0,0,3,2,13,2,10,9,5
4084,0,0,3,2,13,2,10,9,6
4085,0,0,3,2,13,2,10,9,5
4086,0,0,3,2,13,2,10,9,5
4087,0,0,3,2,13,2,10,9,5
4088,0,0,3,2,13,2,10,9,5
4089,0,0,3,2,13,2,10,9,4
4090,0,0,3,2,13,2,10,9,3
4091,0,0,3,2,13,2,10,9,3
4092,0,0,3,2,13,2,10,9,3
4093,0,0,3,2,13,2,10,9,3
4094,0,0,3,2,13,2,10,9,3
4095,0,0,3,2,13,2,10,9,3
4096,0,0,3,2,13,2,10,9,3
4097,0,0,3,2,13,2,10,9,2
4098,1,0,3,2,13,2,10,9,2
4099,1,0,3,2,13,2,10,9,2
4100,1,0,3,2,13,3,10,9,2
4101,1,0,3,2,13,3,10,9,2
4102,1,0,3,2,13,3,10,9,2
4103,1,0,3,2,13,3,10,9,2
4104,1,0,3,2,13,2,10,9,2
4105,0,0,3,2,13,2,10,9,2
4106,0,0,3,2,13,2,10,9,2
4107,0,0,3,2,13,2,10,9,2
4108,0,0,3,2,13,2,10,9,2
4109,0,1,3,2,13,4,10,9,2
4110,0,1,3,2,13,3,10,9,3
4111,0,1,3,2,13,3,10,9,3
4112,0,1,3,2,13,3,10,9,3
4113,0,1,3,2,13,3,10,9,3
4114,0,1,3,2,13,4,10,9,3
4115,1,1,3,2,13,3,11,9,3
4116,1,1,3,2,13,3,11,10,3
4117,1,1,3,2,13,3,11,9,3
4118,1,1,3,2,13,3,11,9,3
4119,1,1,3,2,13,3,11,9,3
4120,1,1,3,2,13,2,11,9,3
4121,1,1,3,2,13,2,11,9,3
4122,0,0,3,2,13,2,11,9,3
4123,0,0,3,2,13,2,11,9,3
4124,0,0,3,2,13,2,11,9,3
4125,0,0,3,2,13,3,11,9,3
4126,0,0,3,2,13,3,11,9,3
4127,0,0,3,2,13,3,11,9,4
4128,0,0,3,2,13,3,11,9,4
4129,0,0,3,2,13,3,11,9,4
4130,0,0,3,2,13,2,11,9,5
4131,0,0,3,2,13,2,11,9,5
4132,0,0,3,2,13,2,10,9,5
4133,0,0,3,2,13,2,10,9,5
4134,0,0,3,2,13,2,10,9,5
4135,0,0,3,2,13,2,10,9,5
4136,0,0,3,2,13,2,10,9,5
4137,0,0,3,2,13,2,11,9,5
4138,0,0,3,2,13,2,11,9,5
4139,0,0,3,2,13,2,11,9,5
4140,0,0,3,2,13,2,10,9,5
4141,0,0,3,2,13,2,10,9,5
4142,0,0,3,2,13,2,10,9,5
4143,0,0,3,2,13,2,10,9,5
4144,0,0,3,2,13,2,10,9,5
4145,1,0,3,2,13,2,10,9,5
4146,1,0,3,2,13,2,10,9,5
4147,1,0,3,2,13,2,10,9,4
4148,1,0,3,2,13,2,10,9,4
4149,1,0,3,2,13,2,10,9,4
4150,2,0,3,2,13,2,11,9,3
4151,2,0,3,2,13,2,11,9,3
4152,2,0,3,2,13,2,11,9,3
4153,2,0,3,2,13,2,11,9,3
4154,2,0,3,2,13,2,11,9,3
4155,1,0,3,2,13,2,11,9,3
4156,1,0,3,2,13,2,11,9,3
4157,1,0,3,2,13,2,10,9,2
4158,1,0,3,2,13,2,10,9,2
4159,1,0,3,2,13,2,10,9,2
4160,0,0,3,2,13,2,10,9,3
4161,0,0,3,2,13,2,10,9,3
4162,0,0,3,2,13,3,11,9,3
4163,0,1,3,2,13,3,11,9,3
4164,0,1,3,2,13,3,11,9,3
4165,1,1,3,2,13,3,11,9,4
4166,1,1,3,2,13,3,11,9,4
4167,1,1,3,2,13,3,11,9,3
4168,1,1,3,2,13,3,11,9,3
4169,1,1,3,2,13,3,11,9,3
4170,1,1,3,2,13,2,12,9,3
4171,1,1,3,2,13,2,12,9,3
4172,0,1,3,2,13,2,12,9,3
4173,0,1,3,2,13,2,10,9,3
4174,0,1,3,2,13,2,12,9,3
4175,0,0,3,2,13,2,10,9,3
4176,0,0,3,2,13,2,10,9,3
4177,0,0,3,2,13,2,10,9,4
4178,0,0,3,2,13,2,10,9,4
4179,0,0,3,2,13,2,10,9,4
4180,0,0,3,2,13,2,10,10,5
4181,0,0,3,2,13,2,10,10,5
4182,0,0,3,2,13,2,9,10,5
4183,0,0,3,2,13,2,9,10,5
4184,0,0,3,2,13,2,9,10,5
4185,0,0,3,2,13,2,9,10,5
4186,0,0,3,2,13,2,9,10,5
4187,0,0,3,2,13,2,10,9,5
4188,0,0,3,2,13,2,10,9,5
4189,0,0,3,2,13,2,10,9,5
4190,0,0,3,2,13,2,9,9,5
4191,0,0,3,2,13,2,9,9,5
4192,0,0,3,2,13,2,9,10,5
4193,0,0,3,2,13,2,9,10,6
4194,0,0,3,2,13,2,9,10,6
4195,0,0,3,2,13,2,9,10,5
4196,0,0,3,2,13,2,9,10,5
4197,0,0,3,2,13,2,9,10,5
4198,0,0,3,2,13,2,9,10,5
4199,0,0,3,2,13,2,9,10,5
4200,1,0,3,2,13,2,9,10,4
4201,1,0,3,2,13,2,9,10,4
4202,1,0,3,2,13,2,9,10,4
4203,1,0,3,2,13,2,9,10,4
4204,1,1,3,2,13,2,9,10,4
4205,0,2,3,2,13,2,9,10,2
4206,0,2,3,2,13,2,9,10,2
4207,0,2,3,2,13,2,9,10,2
4208,1,2,3,2,13,2,9,10,2
4209,1,2,3,2,13,2,9,10,2
4210,1,1,3,2,13,2,9,10,3
4211,1,1,3,2,13,2,9,10,3
4212,1,1,3,2,13,2,9,10,3
4213,1,1,3,2,13,2,9,10,3
4214,1,2,3,2,13,2,9,10,3
4215,0,0,3,2,13,2,9,10,3
4216,0,0,3,2,13,2,9,10,3
4217,0,0,3,2,13,2,9,10,4
4218,0,0,3,2,13,2,9,10,4
4219,0,0,3,2,13,2,9,10,4
4220,0,0,3,2,13,2,9,10,6
4221,0,0,3,2,13,2,9,10,6
4222,0,0,3,2,13,2,9,10,6
4223,0,0,3,2,13,2,9,10,6
4224,0,0,3,2,13,2,9,10,6
4225,0,0,3,2,13,3,9,10,5
4226,0,0,3,2,13,3,9,10,5
4227,0,0,3,2,13,3,9,10,5
4228,0,0,3,2,13,3,9,10,4
4229,0,0,3,2,13,3,9,10,4
4230,0,0,3,2,13,3,9,10,3
4231,0,0,3,2,13,3,9,10,3
4232,0,0,3,2,13,2,9,10,3
4233,0,0,3,2,13,2,9,10,4
4234,0,0,3,2,13,2,9,10,5
4235,0,0,3,2,13,2,9,10,5
4236,0,0,3,2,13,2,9,10,5
4237,0,0,3,2,13,2,9,10,4
4238,0,1,3,2,13,2,9,10,4
4239,0,1,3,2,13,2,9,10,3
4240,0,1,3,2,13,2,9,10,3
4241,0,1,3,2,13,2,9,10,3
4242,0,1,3,2,13,2,9,10,4
4243,0,1,3,2,13,2,9,10,4
4244,0,1,3,2,13,2,9,10,4
4245,0,1,3,2,13,2,9,10,4
4246,0,1,3,2,13,2,9,10,4
4247,0,1,3,2,13,2,9,10,3
4248,0,1,3,2,13,2,9,10,3
4249,0,1,3,2,13,2,9,10,3
4250,0,1,3,2,13,2,9,10,3
4251,0,1,3,2,13,2,9,10,3
4252,0,0,3,2,13,2,9,10,3
4253,0,0,3,2,13,2,9,10,3
4254,0,0,3,2,13,2,9,10,3
4255,1,0,3,2,13,2,9,10,2
4256,1,0,3,2,13,2,9,10,2
4257,1,0,3,2,13,2,9,10,3
4258,2,0,3,2,13,2,9,10,3
4259,2,0,3,2,13,2,9,10,3
4260,2,0,3,2,13,2,9,10,3
4261,2,0,3,2,13,2,9,10,3
4262,1,0,3,2,13,2,9,10,2
4263,1,0,3,2,13,2,9,10,2
4264,1,0,3,2,13,2,9,10,2
4265,0,0,3,2,13,2,9,10,3
4266,0,0,3,2,13,2,9,10,3
4267,0,0,3,2,13,2,9,10,3
4268,0,0,3,2,13,2,9,10,3
4269,0,0,3,2,13,2,9,10,3
4270,1,0,3,2,13,2,9,10,4
4271,1,0,3,2,13,2,9,10,4
4272,1,0,3,2,13,2,9,10,4
4273,1,1,3,2,13,2,9,10,4
4274,1,1,3,2,13,2,9,10,4
4275,1,1,3,2,13,2,9,10,4
4276,1,1,3,2,13,2,9,10,4
4277,0,1,3,2,13,2,9,10,4
4278,0,1,3,2,13,2,9,10,4
4279,0,1,3,2,13,2,9,10,4
4280,0,1,3,2,13,2,9,10,5
4281,0,1,3,2,13,2,9,10,5
4282,0,1,3,2,13,2,9,10,5
4283,0,1,3,2,13,2,9,10,5
4284,0,1,3,2,13,2,9,10,5
4285,0,1,3,2,13,2,9,10,5
4286,0,1,3,2,13,2,9,10,6
4287,0,1,3,2,13,2,9,10,6
4288,0,1,3,2,13,2,9,10,6
4289,0,1,3,2,13,2,9,10,6
4290,0,0,3,2,13,2,9,10,5
4291,0,0,3,2,13,2,9,10,4
4292,0,0,3,2,13,2,9,10,4
4293,0,0,3,2,13,2,9,10,5
4294,0,0,3,2,13,2,9,10,6
4295,0,0,3,2,13,2,9,11,6
4296,0,0,3,2,13,2,9,11,6
4297,0,0,3,2,13,2,9,11,5
4298,1,0,3,2,13,2,9,11,5
4299,1,0,3,2,13,2,9,11,5
4300,1,0,3,2,13,2,9,11,6
4301,1,0,3,2,13,2,9,11,6
4302,1,0,3,2,13,2,9,11,6
4303,1,0,3,2,13,2,9,11,6
4304,1,0,3,2,13,2,9,11,6
4305,0,0,3,2,13,2,9,10,5
4306,0,0,3,2,13,2,9,10,5
4307,0,0,3,2,13,2,9,10,6
4308,0,0,3,2,13,2,9,10,6
4309,0,0,3,2,13,2,9,10,7
4310,0,0,3,2,13,2,9,10,6
4311,0,0,3,2,13,2,9,10,6
4312,0,0,3,2,13,2,9,10,6
4313,0,1,3,2,13,2,9,10,6
4314,0,1,3,2,13,2,9,10,6
4315,0,1,3,2,13,2,9,9,5
4316,0,1,3,2,13,2,9,9,5
4317,0,1,3,2,13,2,9,10,4
4318,0,1,3,2,13,2,9,10,4
4319,0,1,3,2,13,2,9,9,5
4320,0,1,3,2,13,2,9,9,4
4321,0,1,3,2,13,2,9,10,4
4322,0,1,3,2,13,2,9,9,4
4323,0,1,3,2,13,2,9,9,5
4324,0,1,3,2,13,2,9,9,5
4325,0,1,3,2,13,2,9,9,5
4326,0,1,3,2,13,2,9,10,5
4327,0,0,3,2,13,2,9,10,4
4328,0,0,3,2,13,2,9,10,4
4329,0,0,3,2,13,2,9,10,3
4330,0,0,3,2,13,2,9,10,2
4331,0,0,3,2,13,2,9,10,1
4332,0,0,3,2,13,2,9,10,3
4333,2,0,3,2,13,2,9,10,3
4334,2,0,3,2,13,2,9,10,3
4335,2,0,3,2,13,3,9,10,3
4336,2,0,3,2,13,2,9,10,3
4337,1,0,3,2,13,2,9,10,3
4338,1,0,3,2,13,2,9,10,4
4339,1,0,3,2,13,2,9,10,5
4340,0,0,3,2,13,2,9,10,5
4341,0,0,3,2,13,2,9,10,5
4342,0,0,3,2,13,2,9,10,6
4343,0,0,3,2,13,2,9,10,6
4344,0,0,3,2,13,2,9,10,5
4345,0,0,3,2,13,2,9,10,4
4346,0,0,3,2,13,2,9,10,5
4347,0,0,3,2,13,2,9,10,5
4348,0,0,3,2,13,2,9,10,5
4349,0,0,3,2,13,2,9,10,5
4350,0,1,3,2,13,2,9,9,5
4351,0,1,3,2,13,2,9,9,5
4352,0,1,3,2,13,2,9,9,6
4353,0,1,3,2,13,2,9,9,6
4354,0,1,3,2,13,2,9,9,6
4355,0,1,3,2,13,2,9,9,4
4356,0,1,3,2,13,2,9,9,4
4357,0,1,3,2,13,2,9,9,4
4358,0,1,3,2,13,2,9,9,4
4359,0,1,3,2,13,2,9,9,6
4360,0,1,3,2,13,2,10,9,5
4361,0,1,3,2,13,2,10,9,5
4362,0,1,3,2,13,2,9,10,5
4363,0,1,3,2,13,2,9,10,5
4364,0,1,3,2,13,2,9,10,6
4365,0,2,3,2,13,2,10,11,5
4366,0,2,3,2,13,2,10,11,4
4367,0,1,3,2,13,3,11,10,4
4368,0,1,3,2,13,3,11,10,4
4369,0,1,3,2,13,3,11,10,4
4370,0,1,3,2,13,3,11,10,3
4371,0,1,3,2,13,3,11,10,3
4372,0,1,3,2,13,3,11,10,3
4373,0,1,3,2,13,3,11,10,3
4374,0,1,3,2,13,3,11,10,4
4375,0,0,3,2,13,3,11,9,5
4376,0,0,3,2,13,3,11,9,5
4377,0,0,3,2,13,3,11,9,5
4378,0,0,3,2,13,3,11,9,5
4379,0,0,3,2,13,3,11,9,5
4380,0,0,3,2,13,3,11,9,3
4381,0,0,3,2,13,3,11,9,3
4382,0,0,3,2,13,3,11,9,3
4383,0,0,3,2,13,3,11,9,3
4384,0,0,3,2,13,3,11,9,3
4385,0,0,3,2,13,4,11,9,4
4386,0,0,3,2,13,4,11,9,4
4387,0,0,3,2,13,5,11,9,4
4388,0,0,3,2,13,5,11,9,4
4389,0,0,3,2,13,5,11,9,3
4390,0,0,3,2,13,4,11,9,3
4391,0,0,3,2,13,4,11,9,3
4392,0,0,3,2,13,4,11,9,3
4393,0,1,3,2,13,4,11,9,3
4394,0,1,3,2,13,4,11,9,3
4395,0,1,3,2,13,4,11,9,3
4396,0,1,3,2,13,4,11,9,3
4397,0,1,3,2,13,3,11,9,2
4398,0,1,3,2,13,3,11,9,2
4399,0,1,3,2,13,3,11,9,2
4400,0,0,3,2,13,3,10,9,3
4401,0,0,3,2,13,3,10,9,3
4402,0,0,3,2,13,4,11,9,3
4403,0,0,3,2,13,4,11,9,3
4404,0,0,3,2,13,4,11,9,3
4405,0,0,3,2,13,3,11,9,3
4406,0,0,3,2,13,3,11,9,3
4407,0,0,3,2,13,3,11,9,4
4408,0,0,3,2,13,3,10,9,4
4409,0,0,3,2,13,3,11,9,4
4410,0,0,3,2,13,3,10,9,3
4411,0,0,3,2,13,3,11,9,3
4412,0,0,3,2,13,3,10,9,3
4413,0,0,3,2,13,3,10,9,3
4414,0,0,3,2,13,3,10,9,3
4415,0,0,3,2,13,4,11,9,3
4416,0,0,3,2,13,4,11,9,3
4417,0,0,3,2,13,4,11,9,3
4418,0,0,3,2,13,4,11,9,3
4419,0,0,3,2,13,4,11,9,3
4420,0,0,3,2,13,5,11,9,3
4421,0,0,3,2,13,5,11,9,3
4422,0,0,3,2,13,4,11,9,3
4423,0,0,3,2,13,4,11,9,3
4424,0,0,3,2,13,4,11,9,3
4425,0,0,3,2,13,4,11,9,3
4426,0,0,3,2,13,4,10,9,3
4427,0,0,3,2,13,5,11,9,2
4428,0,0,3,2,13,5,11,9,2
4429,0,0,3,2,13,5,11,9,2
4430,0,0,3,2,13,6,11,10,2
4431,0,0,3,2,13,6,11,10,2
4432,0,0,3,2,13,6,11,10,2
4433,0,0,3,2,13,6,11,10,2
4434,0,0,3,2,13,6,11,10,2
4435,0,0,3,2,13,6,11,10,2
4436,0,0,3,2,13,6,11,10,2
4437,0,0,3,2,13,5,11,10,2
4438,0,0,3,2,13,5,11,10,2
4439,0,0,3,2,13,5,11,10,2
4440,0,0,3,2,13,4,11,10,2
4441,0,0,3,2,13,4,11,10,2
4442,0,0,3,2,13,3,11,10,2
4443,0,0,3,2,13,3,11,10,2
4444,0,0,3,2,13,3,11,10,2
4445,0,0,3,2,13,4,11,10,2
4446,0,0,3,2,13,4,11,10,2
4447,0,0,3,2,13,4,11,10,2
4448,0,0,3,2,13,4,11,10,2
4449,0,0,3,2,13,5,11,10,2
4450,0,0,3,2,13,3,11,10,2
4451,0,0,3,2,13,3,11,10,2
4452,0,0,3,2,13,3,11,10,1
4453,0,0,3,2,13,3,11,10,1
4454,0,0,3,2,13,4,11,10,1
4455,0,0,3,2,13,4,11,10,1
4456,0,0,3,2,13,4,11,10,1
4457,0,0,3,2,13,5,11,10,1
4458,0,0,3,2,13,5,11,10,1
4459,0,0,3,2,13,5,11,10,1
4460,0,0,3,2,13,4,11,10,0
4461,0,0,3,2,13,4,11,10,0
4462,0,0,3,2,13,5,11,10,0
4463,0,0,3,2,13,5,11,10,0
4464,0,0,3,2,13,5,11,10,0
4465,0,0,3,2,13,5,11,10,0
4466,0,0,3,2,13,5,11,10,0
4467,1,0,3,2,13,4,11,9,0
4468,1,0,3,2,13,5,11,9,0
4469,1,0,3,2,13,4,11,9,0
4470,2,0,3,2,13,4,11,9,0
4471,2,0,3,2,13,4,11,9,0
4472,2,0,3,2,13,4,11,9,0
4473,2,0,3,2,13,4,11,9,0
4474,2,0,3,2,13,4,11,9,0
4475,1,0,3,2,13,4,11,9,0
4476,1,0,3,2,13,5,11,9,0
4477,1,0,3,2,13,5,11,9,0
4478,1,0,3,2,13,5,11,9,0
4479,1,0,3,2,13,5,11,9,0
4480,1,0,3,2,13,6,11,9,0
4481,1,0,3,2,13,5,11,9,0
4482,1,0,3,2,13,6,10,9,0
4483,1,0,3,2,13,6,10,9,0
4484,1,0,3,2,13,6,10,9,0
4485,1,0,3,2,13,6,11,9,0
4486,1,0,3,2,13,6,11,9,0
4487,1,0,3,2,13,6,10,9,1
4488,1,0,3,2,13,6,10,9,1
4489,1,0,3,2,13,6,10,9,1
4490,1,0,3,2,13,5,11,8,1
4491,1,0,3,2,13,5,11,8,1
4492,1,0,3,2,13,5,11,8,1
4493,1,0,3,2,13,5,11,8,1
4494,1,0,3,2,13,5,11,9,1
4495,1,0,3,2,13,4,11,9,1
4496,1,0,3,2,13,4,11,9,1
4497,1,0,3,2,13,3,11,9,1
4498,1,0,3,2,13,4,11,9,1
4499,1,0,3,2,13,4,11,9,1
4500,1,0,3,2,13,3,11,9,1
4501,1,0,3,2,13,3,11,9,1
4502,1,0,3,2,13,3,11,9,0
4503,1,0,3,2,13,3,11,9,0
4504,1,0,3,2,13,3,11,9,0
4505,1,0,3,2,13,4,11,9,1
4506,1,0,3,2,13,4,11,9,1
4507,1,0,3,2,13,3,11,9,1
4508,1,0,3,2,13,3,11,9,1
4509,1,0,3,2,13,3,11,9,1
4510,1,0,3,2,13,3,11,9,1
4511,1,0,3,2,13,3,11,9,1
4512,1,0,3,2,13,3,11,9,1
4513,2,0,3,2,13,3,11,9,2
4514,2,0,3,2,13,3,11,9,2
4515,2,0,3,2,13,3,11,9,2
4516,2,0,3,2,13,3,11,9,2
4517,2,0,3,2,13,3,11,9,2
4518,2,0,3,2,13,3,11,9,2
4519,2,0,3,2,13,3,11,9,2
4520,2,0,3,2,13,3,11,9,3
4521,2,0,3,2,13,3,11,9,3
4522,2,0,3,2,13,3,11,9,3
4523,2,0,3,2,13,4,11,9,3
4524,2,0,3,2,13,4,11,9,3
4525,2,0,3,2,13,4,11,9,3
4526,2,0,3,2,13,4,11,9,3
4527,2,0,3,2,13,4,11,9,3
4528,2,0,3,2,13,3,11,9,2
4529,2,0,3,2,13,3,11,9,2
4530,2,0,3,2,13,3,11,9,2
4531,2,0,3,2,14,3,11,9,3
4532,2,0,3,2,14,3,11,9,4
4533,2,0,3,2,14,3,11,9,2
4534,2,0,3,2,14,3,11,9,2
4535,2,0,3,2,14,3,11,9,2
4536,2,0,3,2,14,3,11,9,2
4537,2,0,3,2,14,3,11,9,2
4538,3,0,3,2,14,3,12,9,2
4539,3,0,3,2,14,3,12,9,2
4540,3,0,3,2,14,3,12,8,2
4541,3,0,3,2,14,3,12,8,3
4542,3,0,3,2,14,3,12,8,3
4543,3,0,3,2,14,3,12,7,3
4544,3,0,3,2,14,3,12,7,3
4545,3,0,3,2,14,3,12,7,3
4546,3,0,3,2,14,3,12,7,3
4547,3,0,3,2,14,3,12,7,3
4548,3,0,3,2,14,2,12,7,3
4549,3,0,3,2,14,2,12,7,3
4550,3,0,3,2,14,2,12,7,3
4551,3,0,3,2,14,2,12,7,4
4552,3,0,3,2,14,2,12,7,5
4553,3,0,3,2,14,2,12,7,4
4554,3,0,3,2,14,2,12,7,3
4555,3,0,3,2,14,2,12,7,4
4556,3,0,3,2,14,2,12,7,4
4557,3,0,3,2,14,2,12,7,3
4558,3,0,3,2,14,2,12,7,3
4559,3,0,3,2,14,1,12,7,4
4560,3,0,3,2,14,2,12,7,6
4561,3,0,3,2,14,2,12,7,6
4562,3,0,3,2,14,2,12,7,6
4563,3,0,3,2,14,2,12,7,7
4564,3,0,3,2,14,2,12,7,7
4565,3,0,3,2,14,2,12,7,7
4566,3,0,3,2,14,2,12,7,7
4567,3,0,3,2,14,2,12,7,7
4568,3,0,3,2,14,2,12,7,6
4569,3,0,3,2,14,2,12,7,6
4570,3,0,3,2,14,1,12,7,6
4571,3,0,3,2,14,1,12,7,6
4572,3,0,3,2,14,1,12,8,6
4573,3,0,3,2,14,2,12,7,4
4574,3,0,3,2,14,2,12,7,4
4575,3,0,3,2,14,2,12,7,4
4576,3,0,3,2,14,2,12,7,4
4577,3,0,3,2,14,2,12,7,4
4578,3,0,3,2,14,2,12,7,5
4579,3,0,3,2,14,2,12,7,5
4580,3,0,3,2,14,3,12,7,5
4581,3,0,3,2,14,3,12,7,4
4582,3,0,3,2,14,3,12,7,4
4583,3,0,3,2,14,3,12,6,4
4584,3,0,3,2,14,3,12,6,4
4585,3,0,3,2,14,3,12,5,4
4586,3,0,3,2,14,3,12,5,4
4587,3,0,3,2,14,3,12,5,4
4588,3,0,3,2,14,3,12,5,5
4589,3,0,3,2,14,3,12,5,5
4590,3,0,3,2,14,3,12,5,4
4591,3,0,3,2,14,3,12,5,3
4592,3,0,3,2,14,3,12,5,3
4593,3,0,3,2,14,2,12,5,5
4594,3,0,3,2,14,2,12,5,5
4595,3,0,3,2,14,3,12,6,6
4596,3,0,3,2,14,3,12,7,7
4597,3,0,3,2,14,3,12,7,7
4598,3,0,3,2,14,2,12,6,7
4599,3,0,3,2,14,2,12,6,6
4600,3,0,3,2,14,2,12,6,8
4601,3,0,3,2,14,2,12,6,8
4602,3,0,3,2,14,2,12,6,9
4603,3,0,3,2,14,2,12,6,7
4604,3,0,3,2,14,2,12,6,6
4605,3,0,3,2,14,2,12,6,6
4606,3,0,3,2,14,2,12,6,6
4607,3,0,3,2,14,2,12,6,7
4608,3,0,3,2,14,2,12,6,6
4609,3,0,3,2,14,2,12,6,6
4610,3,0,3,2,14,2,12,6,6
4611,3,0,3,2,14,2,12,6,7
4612,3,0,3,2,14,2,12,6,9
4613,3,0,3,2,14,2,12,6,7
4614,3,0,3,2,14,2,12,6,7
4615,3,0,3,2,14,2,12,6,7
4616,3,0,3,2,14,2,12,6,7
4617,3,1,3,2,14,2,12,6,6
4618,3,1,3,2,14,2,12,7,6
4619,3,1,3,2,14,2,12,7,6
4620,3,0,3,2,14,2,12,7,6
4621,3,0,3,2,14,2,12,7,6
4622,3,0,3,2,14,2,12,6,6
4623,3,0,3,2,14,2,12,5,6
4624,3,0,3,2,14,2,12,6,6
4625,3,0,3,2,14,2,12,7,6
4626,3,0,3,2,14,2,12,7,6
4627,3,0,3,2,14,2,12,7,6
4628,3,0,3,2,14,2,12,6,5
4629,3,0,3,2,14,2,12,6,5
4630,3,0,3,2,14,2,12,6,5
4631,3,0,3,2,14,2,12,6,5
4632,3,0,3,2,14,2,12,6,5
4633,3,0,3,2,14,2,12,6,6
4634,3,0,3,2,14,2,12,6,6
4635,3,0,3,2,14,2,12,5,6
4636,3,0,3,2,14,2,12,5,6
4637,3,0,3,2,14,2,12,5,6
4638,3,0,3,2,14,2,12,5,6
4639,3,0,3,2,14,2,12,5,6
4640,3,0,3,2,14,2,12,5,6
4641,3,0,3,2,14,2,12,5,6
4642,3,1,3,2,14,2,12,5,6
4643,3,1,3,2,14,2,12,5,6
4644,3,1,3,2,14,2,12,5,6
4645,3,1,3,2,14,2,12,5,6
4646,3,1,3,2,14,2,12,5,6
4647,3,1,3,2,14,2,12,5,6
4648,3,1,3,2,14,2,12,5,6
4649,3,1,3,2,14,2,12,5,6
4650,3,1,3,2,14,2,12,5,6
4651,3,1,3,2,14,2,12,5,6
4652,3,1,3,2,14,2,12,5,6
4653,3,1,3,2,14,2,12,5,5
4654,3,1,3,2,14,2,12,5,5
4655,3,1,3,2,14,1,12,5,5
4656,3,1,3,2,14,1,12,5,5
4657,3,1,3,2,14,1,12,5,5
4658,3,1,3,2,14,1,12,4,5
4659,3,1,3,2,14,1,12,4,5
4660,3,1,3,2,14,1,12,4,5
4661,3,1,3,2,14,1,12,4,5
4662,3,1,3,2,14,1,12,4,5
4663,3,2,3,2,14,1,12,4,4
4664,3,2,3,2,14,1,12,4,4
4665,3,2,3,2,14,1,12,4,4
4666,3,2,3,2,14,1,12,4,4
4667,3,2,3,2,14,1,12,4,4
4668,3,2,3,2,14,2,12,5,6
4669,3,2,3,2,14,2,12,5,6
4670,3,2,3,2,14,2,12,4,6
4671,3,2,3,2,14,2,12,4,6
4672,3,2,3,2,14,2,12,4,6
4673,3,2,3,2,14,2,12,4,6
4674,3,2,3,2,14,2,12,4,6
4675,3,2,3,2,14,2,12,4,6
4676,3,2,3,2,14,2,12,5,6
4677,3,2,3,2,14,2,12,5,6
4678,3,2,3,2,14,2,12,5,6
4679,3,2,3,2,14,2,12,5,6
4680,3,2,3,2,14,2,12,5,5
4681,3,2,3,2,14,2,12,5,5
4682,3,2,3,2,14,2,12,5,5
4683,3,2,3,2,14,2,12,5,5
4684,3,2,3,2,14,2,12,5,5
4685,3,2,3,2,14,2,12,5,6
4686,3,2,3,2,14,2,12,6,6
4687,3,2,3,2,14,2,12,6,6
4688,3,2,3,2,14,2,12,6,5
4689,3,2,3,2,14,2,12,6,5
4690,3,2,3,2,14,2,12,4,4
4691,3,2,3,2,14,2,12,4,4
4692,3,2,3,2,14,2,12,4,4
4693,3,2,3,2,14,2,12,4,6
4694,3,2,3,2,14,2,12,4,6
4695,3,2,3,2,14,2,12,4,6
4696,3,2,3,2,14,2,12,4,6
4697,3,2,3,2,14,2,12,4,6
4698,3,2,3,2,14,2,12,4,6
4699,3,2,3,2,14,2,12,4,6
4700,3,2,3,2,14,2,12,3,6
4701,3,2,3,2,14,2,12,3,6
4702,3,2,3,2,14,2,12,3,5
4703,3,2,3,2,14,2,12,3,5
4704,3,2,3,2,14,2,12,3,6
4705,3,2,3,2,14,2,12,3,5
4706,3,2,3,2,14,2,12,3,5
4707,3,2,3,2,14,2,12,3,4
4708,3,2,3,2,14,2,12,3,4
4709,3,2,3,2,14,2,12,3,4
4710,3,2,3,2,14,2,12,3,6
4711,3,2,3,2,14,2,12,3,6
4712,3,2,3,2,14,2,12,3,5
4713,3,2,3,2,14,2,12,3,5
4714,3,2,3,2,14,2,12,3,5
4715,3,2,3,2,14,2,12,3,5
4716,3,2,3,2,14,2,12,5,5
4717,3,2,3,2,14,2,12,5,5
4718,3,2,3,2,14,2,12,5,5
4719,3,2,3,2,14,2,12,5,5
4720,3,2,3,2,14,2,12,4,5
4721,3,2,3,2,14,2,12,4,4
4722,3,2,3,2,14,2,12,4,4
4723,3,2,3,2,14,2,12,4,5
4724,3,2,3,2,14,2,12,4,5
4725,3,2,3,2,14,2,12,4,6
4726,3,2,3,2,14,3,12,4,6
4727,3,2,3,2,14,3,12,4,6
4728,3,2,3,2,14,2,12,4,5
4729,3,2,3,2,14,2,12,4,4
