frame,adaptive_phase,adaptive_state,adaptive_time_left,fixed_phase,fixed_state,fixed_time_left
2391,5,GREEN,0.8,4,GREEN,20.8
2392,5,GREEN,0.8,4,GREEN,20.8
2393,5,GREEN,0.7,4,GREEN,20.7
2394,5,GREEN,0.7,4,GREEN,20.7
2395,5,GREEN,0.7,4,GREEN,20.7
2396,5,GREEN,0.6,4,GREEN,20.6
2397,5,GREEN,0.6,4,GREEN,20.6
2398,5,GREEN,0.6,4,GREEN,20.6
2399,5,GREEN,0.5,4,GREEN,20.5
2400,5,GREEN,0.5,4,GREEN,20.5
2401,5,GREEN,0.5,4,GREEN,20.5
2402,5,GREEN,0.4,4,GREEN,20.4
2403,5,GREEN,0.4,4,GREEN,20.4
2404,5,GREEN,0.4,4,GREEN,20.4
2405,5,GREEN,0.3,4,GREEN,20.3
2406,5,GREEN,0.3,4,GREEN,20.3
2407,5,GREEN,0.3,4,GREEN,20.3
2408,5,GREEN,0.2,4,GREEN,20.2
2409,5,GREEN,0.2,4,GREEN,20.2
2410,5,GREEN,0.2,4,GREEN,20.2
2411,5,GREEN,0.1,4,GREEN,20.1
2412,5,GREEN,0.1,4,GREEN,20.1
2413,5,GREEN,0.1,4,GREEN,20.1
2414,5,GREEN,0.0,4,GREEN,20.0
2415,5,YELLOW,0.0,4,GREEN,20.0
2416,5,YELLOW,3.0,4,GREEN,20.0
2417,5,YELLOW,2.9,4,GREEN,19.9
2418,5,YELLOW,2.9,4,GREEN,19.9
2419,5,YELLOW,2.9,4,GREEN,19.9
2420,5,YELLOW,2.8,4,GREEN,19.8
2421,5,YELLOW,2.8,4,GREEN,19.8
2422,5,YELLOW,2.8,4,GREEN,19.8
2423,5,YELLOW,2.7,4,GREEN,19.7
2424,5,YELLOW,2.7,4,GREEN,19.7
2425,5,YELLOW,2.7,4,GREEN,19.7
2426,5,YELLOW,2.6,4,GREEN,19.6
2427,5,YELLOW,2.6,4,GREEN,19.6
2428,5,YELLOW,2.6,4,GREEN,19.6
2429,5,YELLOW,2.5,4,GREEN,19.5
2430,5,YELLOW,2.5,4,GREEN,19.5
2431,5,YELLOW,2.5,4,GREEN,19.5
2432,5,YELLOW,2.4,4,GREEN,19.4
2433,5,YELLOW,2.4,4,GREEN,19.4
2434,5,YELLOW,2.4,4,GREEN,19.4
2435,5,YELLOW,2.3,4,GREEN,19.3
2436,5,YELLOW,2.3,4,GREEN,19.3
2437,5,YELLOW,2.3,4,GREEN,19.3
2438,5,YELLOW,2.2,4,GREEN,19.2
2439,5,YELLOW,2.2,4,GREEN,19.2
2440,5,YELLOW,2.2,4,GREEN,19.2
2441,5,YELLOW,2.1,4,GREEN,19.1
2442,5,YELLOW,2.1,4,GREEN,19.1
2443,5,YELLOW,2.1,4,GREEN,19.1
2444,5,YELLOW,2.0,4,GREEN,19.0
2445,5,YELLOW,2.0,4,GREEN,19.0
2446,5,YELLOW,2.0,4,GREEN,19.0
2447,5,YELLOW,1.9,4,GREEN,18.9
2448,5,YELLOW,1.9,4,GREEN,18.9
2449,5,YELLOW,1.9,4,GREEN,18.9
2450,5,YELLOW,1.8,4,GREEN,18.8
2451,5,YELLOW,1.8,4,GREEN,18.8
2452,5,YELLOW,1.8,4,GREEN,18.8
2453,5,YELLOW,1.7,4,GREEN,18.7
2454,5,YELLOW,1.7,4,GREEN,18.7
2455,5,YELLOW,1.7,4,GREEN,18.7
2456,5,YELLOW,1.6,4,GREEN,18.6
2457,5,YELLOW,1.6,4,GREEN,18.6
2458,5,YELLOW,1.6,4,GREEN,18.6
2459,5,YELLOW,1.5,4,GREEN,18.5
2460,5,YELLOW,1.5,4,GREEN,18.5
2461,5,YELLOW,1.5,4,GREEN,18.5
2462,5,YELLOW,1.4,4,GREEN,18.4
2463,5,YELLOW,1.4,4,GREEN,18.4
2464,5,YELLOW,1.4,4,GREEN,18.4
2465,5,YELLOW,1.3,4,GREEN,18.3
2466,5,YELLOW,1.3,4,GREEN,18.3
2467,5,YELLOW,1.3,4,GREEN,18.3
2468,5,YELLOW,1.2,4,GREEN,18.2
2469,5,YELLOW,1.2,4,GREEN,18.2
2470,5,YELLOW,1.2,4,GREEN,18.2
2471,5,YELLOW,1.1,4,GREEN,18.1
2472,5,YELLOW,1.1,4,GREEN,18.1
2473,5,YELLOW,1.1,4,GREEN,18.1
2474,5,YELLOW,1.0,4,GREEN,18.0
2475,5,YELLOW,1.0,4,GREEN,18.0
2476,5,YELLOW,1.0,4,GREEN,18.0
2477,5,YELLOW,0.9,4,GREEN,17.9
2478,5,YELLOW,0.9,4,GREEN,17.9
2479,5,YELLOW,0.9,4,GREEN,17.9
2480,5,YELLOW,0.8,4,GREEN,17.8
2481,5,YELLOW,0.8,4,GREEN,17.8
2482,5,YELLOW,0.8,4,GREEN,17.8
2483,5,YELLOW,0.7,4,GREEN,17.7
2484,5,YELLOW,0.7,4,GREEN,17.7
2485,5,YELLOW,0.7,4,GREEN,17.7
2486,5,YELLOW,0.6,4,GREEN,17.6
2487,5,YELLOW,0.6,4,GREEN,17.6
2488,5,YELLOW,0.6,4,GREEN,17.6
2489,5,YELLOW,0.5,4,GREEN,17.5
2490,5,YELLOW,0.5,4,GREEN,17.5
2491,5,YELLOW,0.5,4,GREEN,17.5
2492,5,YELLOW,0.4,4,GREEN,17.4
2493,5,YELLOW,0.4,4,GREEN,17.4
2494,5,YELLOW,0.4,4,GREEN,17.4
2495,5,YELLOW,0.3,4,GREEN,17.3
2496,5,YELLOW,0.3,4,GREEN,17.3
2497,5,YELLOW,0.3,4,GREEN,17.3
2498,5,YELLOW,0.2,4,GREEN,17.2
2499,5,YELLOW,0.2,4,GREEN,17.2
2500,5,YELLOW,0.2,4,GREEN,17.2
2501,5,YELLOW,0.1,4,GREEN,17.1
2502,5,YELLOW,0.1,4,GREEN,17.1
2503,5,YELLOW,0.1,4,GREEN,17.1
2504,5,YELLOW,0.0,4,GREEN,17.0
2505,1,GREEN,12.0,4,GREEN,17.0
2506,1,GREEN,15.0,4,GREEN,17.0
2507,1,GREEN,14.9,4,GREEN,16.9
2508,1,GREEN,14.9,4,GREEN,16.9
2509,1,GREEN,14.9,4,GREEN,16.9
2510,1,GREEN,14.8,4,GREEN,16.8
2511,1,GREEN,14.8,4,GREEN,16.8
2512,1,GREEN,14.8,4,GREEN,16.8
2513,1,GREEN,14.7,4,GREEN,16.7
2514,1,GREEN,14.7,4,GREEN,16.7
2515,1,GREEN,14.7,4,GREEN,16.7
2516,1,GREEN,14.6,4,GREEN,16.6
2517,1,GREEN,14.6,4,GREEN,16.6
2518,1,GREEN,14.6,4,GREEN,16.6
2519,1,GREEN,14.5,4,GREEN,16.5
2520,1,GREEN,14.5,4,GREEN,16.5
2521,1,GREEN,14.5,4,GREEN,16.5
2522,1,GREEN,14.4,4,GREEN,16.4
2523,1,GREEN,14.4,4,GREEN,16.4
2524,1,GREEN,14.4,4,GREEN,16.4
2525,1,GREEN,14.3,4,GREEN,16.3
2526,1,GREEN,14.3,4,GREEN,16.3
2527,1,GREEN,14.3,4,GREEN,16.3
2528,1,GREEN,14.2,4,GREEN,16.2
2529,1,GREEN,14.2,4,GREEN,16.2
2530,1,GREEN,14.2,4,GREEN,16.2
2531,1,GREEN,14.1,4,GREEN,16.1
2532,1,GREEN,14.1,4,GREEN,16.1
2533,1,GREEN,14.1,4,GREEN,16.1
2534,1,GREEN,14.0,4,GREEN,16.0
2535,1,GREEN,14.0,4,GREEN,16.0
2536,1,GREEN,14.0,4,GREEN,16.0
2537,1,GREEN,13.9,4,GREEN,15.9
2538,1,GREEN,13.9,4,GREEN,15.9
2539,1,GREEN,13.9,4,GREEN,15.9
2540,1,GREEN,13.8,4,GREEN,15.8
2541,1,GREEN,13.8,4,GREEN,15.8
2542,1,GREEN,13.8,4,GREEN,15.8
2543,1,GREEN,13.7,4,GREEN,15.7
2544,1,GREEN,13.7,4,GREEN,15.7
2545,1,GREEN,13.7,4,GREEN,15.7
2546,1,GREEN,13.6,4,GREEN,15.6
2547,1,GREEN,13.6,4,GREEN,15.6
2548,1,GREEN,13.6,4,GREEN,15.6
2549,1,GREEN,13.5,4,GREEN,15.5
2550,1,GREEN,13.5,4,GREEN,15.5
2551,1,GREEN,13.5,4,GREEN,15.5
2552,1,GREEN,13.4,4,GREEN,15.4
2553,1,GREEN,13.4,4,GREEN,15.4
2554,1,GREEN,13.4,4,GREEN,15.4
2555,1,GREEN,13.3,4,GREEN,15.3
2556,1,GREEN,13.3,4,GREEN,15.3
2557,1,GREEN,13.3,4,GREEN,15.3
2558,1,GREEN,13.2,4,GREEN,15.2
2559,1,GREEN,13.2,4,GREEN,15.2
2560,1,GREEN,13.2,4,GREEN,15.2
2561,1,GREEN,13.1,4,GREEN,15.1
2562,1,GREEN,13.1,4,GREEN,15.1
2563,1,GREEN,13.1,4,GREEN,15.1
2564,1,GREEN,13.0,4,GREEN,15.0
2565,1,GREEN,13.0,4,GREEN,15.0
2566,1,GREEN,13.0,4,GREEN,15.0
2567,1,GREEN,12.9,4,GREEN,14.9
2568,1,GREEN,12.9,4,GREEN,14.9
2569,1,GREEN,12.9,4,GREEN,14.9
2570,1,GREEN,12.8,4,GREEN,14.8
2571,1,GREEN,12.8,4,GREEN,14.8
2572,1,GREEN,12.8,4,GREEN,14.8
2573,1,GREEN,12.7,4,GREEN,14.7
2574,1,GREEN,12.7,4,GREEN,14.7
2575,1,GREEN,12.7,4,GREEN,14.7
2576,1,GREEN,12.6,4,GREEN,14.6
2577,1,GREEN,12.6,4,GREEN,14.6
2578,1,GREEN,12.6,4,GREEN,14.6
2579,1,GREEN,12.5,4,GREEN,14.5
2580,1,GREEN,12.5,4,GREEN,14.5
2581,1,GREEN,12.5,4,GREEN,14.5
2582,1,GREEN,12.4,4,GREEN,14.4
2583,1,GREEN,12.4,4,GREEN,14.4
2584,1,GREEN,12.4,4,GREEN,14.4
2585,1,GREEN,12.3,4,GREEN,14.3
2586,1,GREEN,12.3,4,GREEN,14.3
2587,1,GREEN,12.3,4,GREEN,14.3
2588,1,GREEN,12.2,4,GREEN,14.2
2589,1,GREEN,12.2,4,GREEN,14.2
2590,1,GREEN,12.2,4,GREEN,14.2
2591,1,GREEN,12.1,4,GREEN,14.1
2592,1,GREEN,12.1,4,GREEN,14.1
2593,1,GREEN,12.1,4,GREEN,14.1
2594,1,GREEN,12.0,4,GREEN,14.0
2595,1,GREEN,12.0,4,GREEN,14.0
2596,1,GREEN,12.0,4,GREEN,14.0
2597,1,GREEN,11.9,4,GREEN,13.9
2598,1,GREEN,11.9,4,GREEN,13.9
2599,1,GREEN,11.9,4,GREEN,13.9
2600,1,GREEN,11.8,4,GREEN,13.8
2601,1,GREEN,11.8,4,GREEN,13.8
2602,1,GREEN,11.8,4,GREEN,13.8
2603,1,GREEN,11.7,4,GREEN,13.7
2604,1,GREEN,11.7,4,GREEN,13.7
2605,1,GREEN,11.7,4,GREEN,13.7
2606,1,GREEN,11.6,4,GREEN,13.6
2607,1,GREEN,11.6,4,GREEN,13.6
2608,1,GREEN,11.6,4,GREEN,13.6
2609,1,GREEN,11.5,4,GREEN,13.5
2610,1,GREEN,11.5,4,GREEN,13.5
2611,1,GREEN,11.5,4,GREEN,13.5
2612,1,GREEN,11.4,4,GREEN,13.4
2613,1,GREEN,11.4,4,GREEN,13.4
2614,1,GREEN,11.4,4,GREEN,13.4
2615,1,GREEN,11.3,4,GREEN,13.3
2616,1,GREEN,11.3,4,GREEN,13.3
2617,1,GREEN,11.3,4,GREEN,13.3
2618,1,GREEN,11.2,4,GREEN,13.2
2619,1,GREEN,11.2,4,GREEN,13.2
2620,1,GREEN,11.2,4,GREEN,13.2
2621,1,GREEN,11.1,4,GREEN,13.1
2622,1,GREEN,11.1,4,GREEN,13.1
2623,1,GREEN,11.1,4,GREEN,13.1
2624,1,GREEN,11.0,4,GREEN,13.0
2625,1,GREEN,11.0,4,GREEN,13.0
2626,1,GREEN,11.0,4,GREEN,13.0
2627,1,GREEN,10.9,4,GREEN,12.9
2628,1,GREEN,10.9,4,GREEN,12.9
2629,1,GREEN,10.9,4,GREEN,12.9
2630,1,GREEN,10.8,4,GREEN,12.8
2631,1,GREEN,10.8,4,GREEN,12.8
2632,1,GREEN,10.8,4,GREEN,12.8
2633,1,GREEN,10.7,4,GREEN,12.7
2634,1,GREEN,10.7,4,GREEN,12.7
2635,1,GREEN,10.7,4,GREEN,12.7
2636,1,GREEN,10.6,4,GREEN,12.6
2637,1,GREEN,10.6,4,GREEN,12.6
2638,1,GREEN,10.6,4,GREEN,12.6
2639,1,GREEN,10.5,4,GREEN,12.5
2640,1,GREEN,10.5,4,GREEN,12.5
2641,1,GREEN,10.5,4,GREEN,12.5
2642,1,GREEN,10.4,4,GREEN,12.4
2643,1,GREEN,10.4,4,GREEN,12.4
2644,1,GREEN,10.4,4,GREEN,12.4
2645,1,GREEN,10.3,4,GREEN,12.3
2646,1,GREEN,10.3,4,GREEN,12.3
2647,1,GREEN,10.3,4,GREEN,12.3
2648,1,GREEN,10.2,4,GREEN,12.2
2649,1,GREEN,10.2,4,GREEN,12.2
2650,1,GREEN,10.2,4,GREEN,12.2
2651,1,GREEN,10.1,4,GREEN,12.1
2652,1,GREEN,10.1,4,GREEN,12.1
2653,1,GREEN,10.1,4,GREEN,12.1
2654,1,GREEN,10.0,4,GREEN,12.0
2655,1,GREEN,10.0,4,GREEN,12.0
2656,1,GREEN,10.0,4,GREEN,12.0
2657,1,GREEN,9.9,4,GREEN,11.9
2658,1,GREEN,9.9,4,GREEN,11.9
2659,1,GREEN,9.9,4,GREEN,11.9
2660,1,GREEN,9.8,4,GREEN,11.8
2661,1,GREEN,9.8,4,GREEN,11.8
2662,1,GREEN,9.8,4,GREEN,11.8
2663,1,GREEN,9.7,4,GREEN,11.7
2664,1,GREEN,9.7,4,GREEN,11.7
2665,1,GREEN,9.7,4,GREEN,11.7
2666,1,GREEN,9.6,4,GREEN,11.6
2667,1,GREEN,9.6,4,GREEN,11.6
2668,1,GREEN,9.6,4,GREEN,11.6
2669,1,GREEN,9.5,4,GREEN,11.5
2670,1,GREEN,9.5,4,GREEN,11.5
2671,1,GREEN,9.5,4,GREEN,11.5
2672,1,GREEN,9.4,4,GREEN,11.4
2673,1,GREEN,9.4,4,GREEN,11.4
2674,1,GREEN,9.4,4,GREEN,11.4
2675,1,GREEN,9.3,4,GREEN,11.3
2676,1,GREEN,9.3,4,GREEN,11.3
2677,1,GREEN,9.3,4,GREEN,11.3
2678,1,GREEN,9.2,4,GREEN,11.2
2679,1,GREEN,9.2,4,GREEN,11.2
2680,1,GREEN,9.2,4,GREEN,11.2
2681,1,GREEN,9.1,4,GREEN,11.1
2682,1,GREEN,9.1,4,GREEN,11.1
2683,1,GREEN,9.1,4,GREEN,11.1
2684,1,GREEN,9.0,4,GREEN,11.0
2685,1,GREEN,9.0,4,GREEN,11.0
2686,1,GREEN,9.0,4,GREEN,11.0
2687,1,GREEN,8.9,4,GREEN,10.9
2688,1,GREEN,8.9,4,GREEN,10.9
2689,1,GREEN,8.9,4,GREEN,10.9
2690,1,GREEN,8.8,4,GREEN,10.8
2691,1,GREEN,8.8,4,GREEN,10.8
2692,1,GREEN,8.8,4,GREEN,10.8
2693,1,GREEN,8.7,4,GREEN,10.7
2694,1,GREEN,8.7,4,GREEN,10.7
2695,1,GREEN,8.7,4,GREEN,10.7
2696,1,GREEN,8.6,4,GREEN,10.6
2697,1,GREEN,8.6,4,GREEN,10.6
2698,1,GREEN,8.6,4,GREEN,10.6
2699,1,GREEN,8.5,4,GREEN,10.5
2700,1,GREEN,8.5,4,GREEN,10.5
2701,1,GREEN,8.5,4,GREEN,10.5
2702,1,GREEN,8.4,4,GREEN,10.4
2703,1,GREEN,8.4,4,GREEN,10.4
2704,1,GREEN,8.4,4,GREEN,10.4
2705,1,GREEN,8.3,4,GREEN,10.3
2706,1,GREEN,8.3,4,GREEN,10.3
2707,1,GREEN,8.3,4,GREEN,10.3
2708,1,GREEN,8.2,4,GREEN,10.2
2709,1,GREEN,8.2,4,GREEN,10.2
2710,1,GREEN,8.2,4,GREEN,10.2
2711,1,GREEN,8.1,4,GREEN,10.1
2712,1,GREEN,8.1,4,GREEN,10.1
2713,1,GREEN,8.1,4,GREEN,10.1
2714,1,GREEN,8.0,4,GREEN,10.0
2715,1,GREEN,8.0,4,GREEN,10.0
2716,1,GREEN,8.0,4,GREEN,10.0
2717,1,GREEN,7.9,4,GREEN,9.9
2718,1,GREEN,7.9,4,GREEN,9.9
2719,1,GREEN,7.9,4,GREEN,9.9
2720,1,GREEN,7.8,4,GREEN,9.8
2721,1,GREEN,7.8,4,GREEN,9.8
2722,1,GREEN,7.8,4,GREEN,9.8
2723,1,GREEN,7.7,4,GREEN,9.7
2724,1,GREEN,7.7,4,GREEN,9.7
2725,1,GREEN,7.7,4,GREEN,9.7
2726,1,GREEN,7.6,4,GREEN,9.6
2727,1,GREEN,7.6,4,GREEN,9.6
2728,1,GREEN,7.6,4,GREEN,9.6
2729,1,GREEN,7.5,4,GREEN,9.5
2730,1,GREEN,7.5,4,GREEN,9.5
2731,1,GREEN,7.5,4,GREEN,9.5
2732,1,GREEN,7.4,4,GREEN,9.4
2733,1,GREEN,7.4,4,GREEN,9.4
2734,1,GREEN,7.4,4,GREEN,9.4
2735,1,GREEN,7.3,4,GREEN,9.3
2736,1,GREEN,7.3,4,GREEN,9.3
2737,1,GREEN,7.3,4,GREEN,9.3
2738,1,GREEN,7.2,4,GREEN,9.2
2739,1,GREEN,7.2,4,GREEN,9.2
2740,1,GREEN,7.2,4,GREEN,9.2
2741,1,GREEN,7.1,4,GREEN,9.1
2742,1,GREEN,7.1,4,GREEN,9.1
2743,1,GREEN,7.1,4,GREEN,9.1
2744,1,GREEN,7.0,4,GREEN,9.0
2745,1,GREEN,7.0,4,GREEN,9.0
2746,1,GREEN,7.0,4,GREEN,9.0
2747,1,GREEN,6.9,4,GREEN,8.9
2748,1,GREEN,6.9,4,GREEN,8.9
2749,1,GREEN,6.9,4,GREEN,8.9
2750,1,GREEN,6.8,4,GREEN,8.8
2751,1,GREEN,6.8,4,GREEN,8.8
2752,1,GREEN,6.8,4,GREEN,8.8
2753,1,GREEN,6.7,4,GREEN,8.7
2754,1,GREEN,6.7,4,GREEN,8.7
2755,1,GREEN,6.7,4,GREEN,8.7
2756,1,GREEN,6.6,4,GREEN,8.6
2757,1,GREEN,6.6,4,GREEN,8.6
2758,1,GREEN,6.6,4,GREEN,8.6
2759,1,GREEN,6.5,4,GREEN,8.5
2760,1,GREEN,6.5,4,GREEN,8.5
2761,1,GREEN,6.5,4,GREEN,8.5
2762,1,GREEN,6.4,4,GREEN,8.4
2763,1,GREEN,6.4,4,GREEN,8.4
2764,1,GREEN,6.4,4,GREEN,8.4
2765,1,GREEN,6.3,4,GREEN,8.3
2766,1,GREEN,6.3,4,GREEN,8.3
2767,1,GREEN,6.3,4,GREEN,8.3
2768,1,GREEN,6.2,4,GREEN,8.2
2769,1,GREEN,6.2,4,GREEN,8.2
2770,1,GREEN,6.2,4,GREEN,8.2
2771,1,GREEN,6.1,4,GREEN,8.1
2772,1,GREEN,6.1,4,GREEN,8.1
2773,1,GREEN,6.1,4,GREEN,8.1
2774,1,GREEN,6.0,4,GREEN,8.0
2775,1,GREEN,6.0,4,GREEN,8.0
2776,1,GREEN,6.0,4,GREEN,8.0
2777,1,GREEN,5.9,4,GREEN,7.9
2778,1,GREEN,5.9,4,GREEN,7.9
2779,1,GREEN,5.9,4,GREEN,7.9
2780,1,GREEN,5.8,4,GREEN,7.8
2781,1,GREEN,5.8,4,GREEN,7.8
2782,1,GREEN,5.8,4,GREEN,7.8
2783,1,GREEN,5.7,4,GREEN,7.7
2784,1,GREEN,5.7,4,GREEN,7.7
2785,1,GREEN,5.7,4,GREEN,7.7
2786,1,GREEN,5.6,4,GREEN,7.6
2787,1,GREEN,5.6,4,GREEN,7.6
2788,1,GREEN,5.6,4,GREEN,7.6
2789,1,GREEN,5.5,4,GREEN,7.5
2790,1,GREEN,5.5,4,GREEN,7.5
2791,1,GREEN,5.5,4,GREEN,7.5
2792,1,GREEN,5.4,4,GREEN,7.4
2793,1,GREEN,5.4,4,GREEN,7.4
2794,1,GREEN,5.4,4,GREEN,7.4
2795,1,GREEN,5.3,4,GREEN,7.3
2796,1,GREEN,5.3,4,GREEN,7.3
2797,1,GREEN,5.3,4,GREEN,7.3
2798,1,GREEN,5.2,4,GREEN,7.2
2799,1,GREEN,5.2,4,GREEN,7.2
2800,1,GREEN,5.2,4,GREEN,7.2
2801,1,GREEN,5.1,4,GREEN,7.1
2802,1,GREEN,5.1,4,GREEN,7.1
2803,1,GREEN,5.1,4,GREEN,7.1
2804,1,GREEN,5.0,4,GREEN,7.0
2805,1,GREEN,5.0,4,GREEN,7.0
2806,1,GREEN,5.0,4,GREEN,7.0
2807,1,GREEN,4.9,4,GREEN,6.9
2808,1,GREEN,4.9,4,GREEN,6.9
2809,1,GREEN,4.9,4,GREEN,6.9
2810,1,GREEN,4.8,4,GREEN,6.8
2811,1,GREEN,4.8,4,GREEN,6.8
2812,1,GREEN,4.8,4,GREEN,6.8
2813,1,GREEN,4.7,4,GREEN,6.7
2814,1,GREEN,4.7,4,GREEN,6.7
2815,1,GREEN,4.7,4,GREEN,6.7
2816,1,GREEN,4.6,4,GREEN,6.6
2817,1,GREEN,4.6,4,GREEN,6.6
2818,1,GREEN,4.6,4,GREEN,6.6
2819,1,GREEN,4.5,4,GREEN,6.5
2820,1,GREEN,4.5,4,GREEN,6.5
2821,1,GREEN,4.5,4,GREEN,6.5
2822,1,GREEN,4.4,4,GREEN,6.4
2823,1,GREEN,4.4,4,GREEN,6.4
2824,1,GREEN,4.4,4,GREEN,6.4
2825,1,GREEN,4.3,4,GREEN,6.3
2826,1,GREEN,4.3,4,GREEN,6.3
2827,1,GREEN,4.3,4,GREEN,6.3
2828,1,GREEN,4.2,4,GREEN,6.2
2829,1,GREEN,4.2,4,GREEN,6.2
2830,1,GREEN,4.2,4,GREEN,6.2
2831,1,GREEN,4.1,4,GREEN,6.1
2832,1,GREEN,4.1,4,GREEN,6.1
2833,1,GREEN,4.1,4,GREEN,6.1
2834,1,GREEN,4.0,4,GREEN,6.0
2835,1,GREEN,4.0,4,GREEN,6.0
2836,1,GREEN,4.0,4,GREEN,6.0
2837,1,GREEN,3.9,4,GREEN,5.9
2838,1,GREEN,3.9,4,GREEN,5.9
2839,1,GREEN,3.9,4,GREEN,5.9
2840,1,GREEN,3.8,4,GREEN,5.8
2841,1,GREEN,3.8,4,GREEN,5.8
2842,1,GREEN,3.8,4,GREEN,5.8
2843,1,GREEN,3.7,4,GREEN,5.7
2844,1,GREEN,3.7,4,GREEN,5.7
2845,1,GREEN,3.7,4,GREEN,5.7
2846,1,GREEN,3.6,4,GREEN,5.6
2847,1,GREEN,3.6,4,GREEN,5.6
2848,1,GREEN,3.6,4,GREEN,5.6
2849,1,GREEN,3.5,4,GREEN,5.5
2850,1,GREEN,3.5,4,GREEN,5.5
2851,1,GREEN,3.5,4,GREEN,5.5
2852,1,GREEN,3.4,4,GREEN,5.4
2853,1,GREEN,3.4,4,GREEN,5.4
2854,1,GREEN,3.4,4,GREEN,5.4
2855,1,GREEN,3.3,4,GREEN,5.3
2856,1,GREEN,3.3,4,GREEN,5.3
2857,1,GREEN,3.3,4,GREEN,5.3
2858,1,GREEN,3.2,4,GREEN,5.2
2859,1,GREEN,3.2,4,GREEN,5.2
2860,1,GREEN,3.2,4,GREEN,5.2
2861,1,GREEN,3.1,4,GREEN,5.1
2862,1,GREEN,3.1,4,GREEN,5.1
2863,1,GREEN,3.1,4,GREEN,5.1
2864,1,GREEN,3.0,4,GREEN,5.0
2865,1,GREEN,3.0,4,GREEN,5.0
2866,1,GREEN,3.0,4,GREEN,5.0
2867,1,GREEN,2.9,4,GREEN,4.9
2868,1,GREEN,2.9,4,GREEN,4.9
2869,1,GREEN,2.9,4,GREEN,4.9
2870,1,GREEN,2.8,4,GREEN,4.8
2871,1,GREEN,2.8,4,GREEN,4.8
2872,1,GREEN,2.8,4,GREEN,4.8
2873,1,GREEN,2.7,4,GREEN,4.7
2874,1,GREEN,2.7,4,GREEN,4.7
2875,1,GREEN,2.7,4,GREEN,4.7
2876,1,GREEN,2.6,4,GREEN,4.6
2877,1,GREEN,2.6,4,GREEN,4.6
2878,1,GREEN,2.6,4,GREEN,4.6
2879,1,GREEN,2.5,4,GREEN,4.5
2880,1,GREEN,2.5,4,GREEN,4.5
2881,1,GREEN,2.5,4,GREEN,4.5
2882,1,GREEN,2.4,4,GREEN,4.4
2883,1,GREEN,2.4,4,GREEN,4.4
2884,1,GREEN,2.4,4,GREEN,4.4
2885,1,GREEN,2.3,4,GREEN,4.3
2886,1,GREEN,2.3,4,GREEN,4.3
2887,1,GREEN,2.3,4,GREEN,4.3
2888,1,GREEN,2.2,4,GREEN,4.2
2889,1,GREEN,2.2,4,GREEN,4.2
2890,1,GREEN,2.2,4,GREEN,4.2
2891,1,GREEN,2.1,4,GREEN,4.1
2892,1,GREEN,2.1,4,GREEN,4.1
2893,1,GREEN,2.1,4,GREEN,4.1
2894,1,GREEN,2.0,4,GREEN,4.0
2895,1,GREEN,2.0,4,GREEN,4.0
2896,1,GREEN,2.0,4,GREEN,4.0
2897,1,GREEN,1.9,4,GREEN,3.9
2898,1,GREEN,1.9,4,GREEN,3.9
2899,1,GREEN,1.9,4,GREEN,3.9
2900,1,GREEN,1.8,4,GREEN,3.8
2901,1,GREEN,1.8,4,GREEN,3.8
2902,1,GREEN,1.8,4,GREEN,3.8
2903,1,GREEN,1.7,4,GREEN,3.7
2904,1,GREEN,1.7,4,GREEN,3.7
2905,1,GREEN,1.7,4,GREEN,3.7
2906,1,GREEN,1.6,4,GREEN,3.6
2907,1,GREEN,1.6,4,GREEN,3.6
2908,1,GREEN,1.6,4,GREEN,3.6
2909,1,GREEN,1.5,4,GREEN,3.5
2910,1,GREEN,1.5,4,GREEN,3.5
2911,1,GREEN,1.5,4,GREEN,3.5
2912,1,GREEN,1.4,4,GREEN,3.4
2913,1,GREEN,1.4,4,GREEN,3.4
2914,1,GREEN,1.4,4,GREEN,3.4
2915,1,GREEN,1.3,4,GREEN,3.3
2916,1,GREEN,1.3,4,GREEN,3.3
2917,1,GREEN,1.3,4,GREEN,3.3
2918,1,GREEN,1.2,4,GREEN,3.2
2919,1,GREEN,1.2,4,GREEN,3.2
2920,1,GREEN,1.2,4,GREEN,3.2
2921,1,GREEN,1.1,4,GREEN,3.1
2922,1,GREEN,1.1,4,GREEN,3.1
2923,1,GREEN,1.1,4,GREEN,3.1
2924,1,GREEN,1.0,4,GREEN,3.0
2925,1,GREEN,1.0,4,GREEN,3.0
2926,1,GREEN,1.0,4,GREEN,3.0
2927,1,GREEN,0.9,4,GREEN,2.9
2928,1,GREEN,0.9,4,GREEN,2.9
2929,1,GREEN,0.9,4,GREEN,2.9
2930,1,GREEN,0.8,4,GREEN,2.8
2931,1,GREEN,0.8,4,GREEN,2.8
2932,1,GREEN,0.8,4,GREEN,2.8
2933,1,GREEN,0.7,4,GREEN,2.7
2934,1,GREEN,0.7,4,GREEN,2.7
2935,1,GREEN,0.7,4,GREEN,2.7
2936,1,GREEN,0.6,4,GREEN,2.6
2937,1,GREEN,0.6,4,GREEN,2.6
2938,1,GREEN,0.6,4,GREEN,2.6
2939,1,GREEN,0.5,4,GREEN,2.5
2940,1,GREEN,0.5,4,GREEN,2.5
2941,1,GREEN,0.5,4,GREEN,2.5
2942,1,GREEN,0.4,4,GREEN,2.4
2943,1,GREEN,0.4,4,GREEN,2.4
2944,1,GREEN,0.4,4,GREEN,2.4
